payment_id,student_id,payment_date,amount,payment_method,status,semester
PAY002808,STU000631,2024-10-16,740541,Cash,Completed,Fall 2023
PAY002809,STU000631,2025-10-06,750890,Mobile Money,Failed,Spring 2025
PAY002810,STU000631,2024-08-23,783660,Credit Card,Completed,Fall 2024
PAY002811,STU000632,2024-02-04,1252655,Cash,Pending,Fall 2024
PAY002812,STU000632,2025-07-20,1278091,Credit Card,Failed,Spring 2024
PAY002813,STU000632,2025-04-10,1238822,Mobile Money,Completed,Spring 2024
PAY002814,STU000632,2024-08-29,1218983,Mobile Money,Completed,Spring 2024
PAY002815,STU000632,2025-05-15,1202242,Cash,Failed,Fall 2023
PAY002816,STU000632,2025-10-03,1237266,Mobile Money,Failed,Fall 2024
PAY002817,STU000633,2025-02-03,546041,Credit Card,Failed,Fall 2023
PAY002818,STU000633,2025-08-18,511742,Credit Card,Completed,Spring 2025
PAY002819,STU000633,2024-03-26,529876,Cash,Failed,Fall 2023
PAY002820,STU000633,2024-01-21,471087,Mobile Money,Completed,Fall 2023
PAY002821,STU000634,2024-09-02,755344,Credit Card,Completed,Spring 2024
PAY002822,STU000635,2025-11-13,495591,Mobile Money,Failed,Spring 2024
PAY002823,STU000636,2024-05-10,751908,Mobile Money,Completed,Fall 2023
PAY002824,STU000636,2024-12-24,782812,Bank Transfer,Pending,Spring 2024
PAY002825,STU000636,2025-02-15,732017,Mobile Money,Failed,Fall 2023
PAY002826,STU000636,2024-11-20,772502,Mobile Money,Pending,Spring 2024
PAY002827,STU000636,2024-01-13,773997,Bank Transfer,Completed,Spring 2025
PAY002828,STU000636,2024-10-07,769990,Credit Card,Completed,Spring 2025
PAY002829,STU000637,2025-03-31,723240,Mobile Money,Failed,Spring 2025
PAY002830,STU000637,2023-12-30,726718,Mobile Money,Pending,Spring 2025
PAY002831,STU000637,2025-08-25,766277,Cash,Failed,Fall 2023
PAY002832,STU000637,2024-02-11,771084,Credit Card,Completed,Spring 2025
PAY002833,STU000637,2024-08-10,713730,Mobile Money,Pending,Fall 2024
PAY002834,STU000637,2025-07-30,700107,Bank Transfer,Completed,Spring 2024
PAY002835,STU000637,2024-01-09,766301,Mobile Money,Completed,Spring 2024
PAY002836,STU000638,2023-12-30,520852,Mobile Money,Pending,Spring 2024
PAY002837,STU000638,2024-08-03,546622,Bank Transfer,Failed,Spring 2025
PAY002838,STU000638,2024-12-20,542831,Bank Transfer,Pending,Spring 2025
PAY002839,STU000639,2025-08-13,1285281,Bank Transfer,Pending,Fall 2024
PAY002840,STU000639,2024-04-02,1221895,Bank Transfer,Failed,Fall 2023
PAY002841,STU000639,2024-01-19,1234917,Mobile Money,Completed,Spring 2024
PAY002842,STU000639,2024-07-28,1279521,Credit Card,Pending,Fall 2023
PAY002843,STU000639,2024-08-04,1265951,Bank Transfer,Pending,Spring 2025
PAY002844,STU000639,2024-04-04,1269892,Mobile Money,Failed,Fall 2024
PAY002845,STU000639,2024-11-25,1286604,Credit Card,Completed,Fall 2023
PAY002846,STU000639,2025-06-17,1291946,Credit Card,Pending,Fall 2024
PAY002847,STU000640,2025-05-28,1280168,Cash,Failed,Fall 2023
PAY002848,STU000640,2025-06-30,1242424,Credit Card,Completed,Fall 2024
PAY002849,STU000640,2024-02-26,1266483,Mobile Money,Pending,Fall 2024
PAY002850,STU000640,2025-04-04,1278950,Cash,Failed,Spring 2025
PAY002851,STU000640,2024-02-14,1283422,Bank Transfer,Pending,Fall 2024
PAY002852,STU000640,2025-07-02,1275934,Bank Transfer,Pending,Fall 2024
PAY002853,STU000640,2024-02-15,1262282,Mobile Money,Failed,Spring 2025
PAY002854,STU000641,2025-09-15,1007392,Credit Card,Pending,Fall 2023
PAY002855,STU000641,2024-04-22,950504,Credit Card,Pending,Spring 2025
PAY002856,STU000641,2025-03-02,1023288,Cash,Failed,Fall 2024
PAY002857,STU000641,2024-09-29,986149,Bank Transfer,Failed,Spring 2024
PAY002858,STU000641,2024-03-06,1016069,Cash,Completed,Spring 2025
PAY002859,STU000641,2024-08-02,981789,Cash,Pending,Fall 2024
PAY002860,STU000641,2025-04-21,1002254,Bank Transfer,Pending,Fall 2024
PAY002861,STU000642,2025-01-26,991423,Bank Transfer,Failed,Spring 2024
PAY002862,STU000643,2024-12-19,472400,Bank Transfer,Completed,Spring 2024
PAY002863,STU000643,2024-10-06,468289,Credit Card,Completed,Spring 2025
PAY002864,STU000643,2024-10-05,487994,Bank Transfer,Completed,Spring 2024
PAY002865,STU000643,2025-02-14,520076,Cash,Pending,Fall 2023
PAY002866,STU000643,2025-04-06,450071,Mobile Money,Failed,Fall 2023
PAY002867,STU000643,2024-12-16,513237,Cash,Failed,Spring 2024
PAY002868,STU000643,2024-02-24,527988,Credit Card,Pending,Fall 2023
PAY002869,STU000644,2025-03-21,1201909,Mobile Money,Pending,Fall 2024
PAY002870,STU000644,2025-11-05,1206192,Bank Transfer,Completed,Fall 2023
PAY002871,STU000644,2023-12-24,1245208,Credit Card,Failed,Spring 2025
PAY002872,STU000644,2025-08-06,1277617,Cash,Failed,Spring 2024
PAY002873,STU000644,2025-11-01,1246849,Credit Card,Pending,Fall 2023
PAY002874,STU000644,2024-04-26,1234217,Mobile Money,Pending,Fall 2024
PAY002875,STU000645,2024-04-14,1206787,Credit Card,Failed,Fall 2023
PAY002876,STU000645,2024-01-19,1215507,Credit Card,Completed,Spring 2025
PAY002877,STU000645,2024-01-30,1204576,Bank Transfer,Completed,Spring 2024
PAY002878,STU000645,2024-09-07,1248806,Bank Transfer,Completed,Spring 2024
PAY002879,STU000645,2025-02-14,1238748,Cash,Pending,Spring 2024
PAY002880,STU000645,2024-03-13,1278027,Bank Transfer,Pending,Spring 2025
PAY002881,STU000645,2025-02-11,1287197,Cash,Pending,Spring 2025
PAY002882,STU000646,2025-01-14,705061,Credit Card,Completed,Spring 2024
PAY002883,STU000646,2025-07-22,742415,Cash,Failed,Spring 2025
PAY002884,STU000646,2024-07-17,717947,Cash,Pending,Spring 2024
PAY002885,STU000646,2025-05-14,723697,Bank Transfer,Failed,Fall 2023
PAY002886,STU000646,2024-12-14,730921,Mobile Money,Failed,Fall 2024
PAY002887,STU000646,2024-08-25,703853,Cash,Pending,Fall 2024
PAY002888,STU000647,2025-01-12,1270934,Cash,Failed,Fall 2024
PAY002889,STU000647,2024-11-02,1278287,Mobile Money,Failed,Spring 2025
PAY002890,STU000647,2024-12-19,1222376,Bank Transfer,Completed,Spring 2024
PAY002891,STU000647,2025-01-02,1200800,Credit Card,Completed,Spring 2024
PAY002892,STU000647,2025-01-28,1243649,Cash,Completed,Fall 2023
PAY002893,STU000647,2025-06-01,1291949,Bank Transfer,Completed,Spring 2024
PAY002894,STU000647,2024-10-11,1216741,Mobile Money,Completed,Fall 2023
PAY002895,STU000647,2024-07-23,1231041,Mobile Money,Failed,Spring 2025
PAY002896,STU000648,2024-09-09,735481,Mobile Money,Failed,Fall 2024
PAY002897,STU000648,2024-04-28,742072,Cash,Failed,Fall 2024
PAY002898,STU000648,2025-05-27,723716,Cash,Completed,Fall 2024
PAY002899,STU000648,2025-06-28,793428,Cash,Completed,Spring 2025
PAY002900,STU000648,2025-07-23,765844,Cash,Pending,Fall 2024
PAY002901,STU000648,2024-02-28,711014,Credit Card,Completed,Fall 2023
PAY002902,STU000648,2024-12-09,706845,Bank Transfer,Pending,Fall 2024
PAY002903,STU000648,2024-03-15,712156,Cash,Pending,Spring 2025
PAY002904,STU000649,2024-07-24,980188,Cash,Failed,Spring 2024
PAY002905,STU000649,2024-11-18,968500,Cash,Pending,Fall 2024
PAY002906,STU000649,2025-07-27,1010456,Bank Transfer,Pending,Fall 2024
PAY002907,STU000649,2023-11-30,1024852,Credit Card,Completed,Fall 2024
PAY002908,STU000649,2025-01-26,1029040,Mobile Money,Completed,Fall 2024
PAY002909,STU000650,2024-06-14,1270033,Bank Transfer,Completed,Spring 2024
PAY002910,STU000650,2025-07-14,1269448,Mobile Money,Pending,Fall 2023
PAY002911,STU000650,2025-09-09,1290227,Mobile Money,Completed,Spring 2024
PAY002912,STU000650,2024-09-07,1204906,Credit Card,Failed,Spring 2024
PAY002913,STU000651,2025-05-24,1012903,Credit Card,Completed,Fall 2023
PAY002914,STU000651,2025-01-30,1022725,Credit Card,Completed,Fall 2024
PAY002915,STU000652,2025-05-17,966020,Credit Card,Failed,Fall 2024
PAY002916,STU000652,2024-09-26,992823,Mobile Money,Pending,Spring 2024
PAY002917,STU000653,2025-08-07,517093,Bank Transfer,Pending,Spring 2025
PAY002918,STU000653,2023-12-17,512700,Mobile Money,Pending,Fall 2024
PAY002919,STU000653,2024-10-24,515085,Bank Transfer,Failed,Spring 2025
PAY002920,STU000653,2024-08-22,547295,Credit Card,Completed,Spring 2025
PAY002921,STU000653,2024-03-26,458559,Cash,Completed,Spring 2024
PAY002922,STU000653,2024-10-09,467898,Cash,Pending,Spring 2025
PAY002923,STU000653,2025-02-23,494755,Bank Transfer,Failed,Fall 2023
PAY002924,STU000653,2023-12-13,454840,Bank Transfer,Completed,Fall 2024
PAY002925,STU000654,2024-04-06,702223,Mobile Money,Failed,Fall 2024
PAY002926,STU000654,2025-06-04,712478,Bank Transfer,Failed,Spring 2025
PAY002927,STU000654,2024-01-09,768428,Cash,Pending,Spring 2024
PAY002928,STU000654,2024-01-22,738641,Credit Card,Pending,Fall 2024
PAY002929,STU000654,2024-02-23,798445,Credit Card,Failed,Fall 2024
PAY002930,STU000654,2024-08-27,722373,Cash,Pending,Fall 2024
PAY002931,STU000654,2024-02-07,793058,Cash,Failed,Spring 2024
PAY002932,STU000654,2024-06-06,797241,Bank Transfer,Failed,Fall 2023
PAY002933,STU000655,2025-09-06,757816,Credit Card,Failed,Fall 2023
PAY002934,STU000655,2025-07-01,739221,Mobile Money,Failed,Spring 2025
PAY002935,STU000655,2025-08-27,760571,Bank Transfer,Pending,Fall 2024
PAY002936,STU000656,2025-08-09,984848,Mobile Money,Pending,Spring 2025
PAY002937,STU000656,2025-06-08,1018560,Credit Card,Failed,Fall 2023
PAY002938,STU000656,2025-08-26,973884,Mobile Money,Failed,Fall 2023
PAY002939,STU000656,2025-04-18,1019227,Cash,Pending,Fall 2023
PAY002940,STU000656,2025-08-27,1025775,Mobile Money,Failed,Spring 2025
PAY002941,STU000657,2024-12-09,1025554,Bank Transfer,Completed,Spring 2024
PAY002942,STU000657,2025-08-03,1008365,Credit Card,Failed,Fall 2023
PAY002943,STU000658,2025-06-20,1023436,Credit Card,Pending,Spring 2024
PAY002944,STU000658,2025-04-06,998977,Bank Transfer,Failed,Fall 2024
PAY002945,STU000658,2024-06-20,1020577,Bank Transfer,Failed,Spring 2025
PAY002946,STU000658,2025-11-06,1037678,Cash,Completed,Spring 2024
PAY002947,STU000658,2023-12-30,1001716,Bank Transfer,Failed,Fall 2023
PAY002948,STU000658,2025-07-17,1025454,Mobile Money,Failed,Fall 2023
PAY002949,STU000659,2024-05-22,716469,Credit Card,Pending,Spring 2024
PAY002950,STU000660,2025-07-17,981896,Credit Card,Completed,Fall 2023
PAY002951,STU000660,2023-12-13,1019614,Cash,Failed,Fall 2023
PAY002952,STU000660,2024-06-22,1044002,Bank Transfer,Completed,Fall 2024
PAY002953,STU000660,2024-12-18,957994,Mobile Money,Pending,Spring 2024
PAY002954,STU000660,2024-08-03,977077,Credit Card,Completed,Fall 2024
PAY002955,STU000660,2023-12-06,1019590,Credit Card,Completed,Spring 2025
PAY002956,STU000661,2024-08-25,710337,Mobile Money,Failed,Fall 2024
PAY002957,STU000661,2024-06-15,794453,Credit Card,Failed,Spring 2024
PAY002958,STU000661,2025-04-18,746298,Mobile Money,Failed,Fall 2023
PAY002959,STU000661,2023-11-28,700932,Cash,Failed,Fall 2024
PAY002960,STU000661,2024-09-04,711842,Cash,Failed,Fall 2024
PAY002961,STU000661,2024-08-14,787249,Mobile Money,Completed,Fall 2024
PAY002962,STU000661,2024-10-19,749227,Mobile Money,Failed,Spring 2025
PAY002963,STU000662,2024-11-28,965163,Bank Transfer,Pending,Fall 2024
PAY002964,STU000662,2025-03-11,1001496,Bank Transfer,Failed,Spring 2024
PAY002965,STU000662,2024-06-16,981455,Credit Card,Pending,Spring 2024
PAY002966,STU000663,2025-06-09,521395,Credit Card,Failed,Spring 2025
PAY002967,STU000663,2024-09-25,450614,Cash,Completed,Fall 2024
PAY002968,STU000663,2025-05-21,518319,Bank Transfer,Pending,Fall 2024
PAY002969,STU000663,2025-03-01,459003,Credit Card,Completed,Fall 2023
PAY002970,STU000663,2025-08-03,531717,Credit Card,Pending,Spring 2024
PAY002971,STU000663,2024-12-11,520177,Cash,Pending,Fall 2024
PAY002972,STU000663,2025-10-06,498929,Bank Transfer,Completed,Spring 2024
PAY002973,STU000663,2024-01-03,523428,Bank Transfer,Completed,Spring 2025
PAY002974,STU000664,2025-02-21,468705,Credit Card,Pending,Spring 2024
PAY002975,STU000664,2024-09-12,467605,Bank Transfer,Pending,Fall 2024
PAY002976,STU000664,2023-12-27,485466,Credit Card,Completed,Spring 2024
PAY002977,STU000664,2024-03-22,491548,Mobile Money,Completed,Spring 2025
PAY002978,STU000665,2024-06-29,1252708,Cash,Failed,Fall 2023
PAY002979,STU000666,2024-06-19,770330,Cash,Failed,Spring 2025
PAY002980,STU000666,2025-02-15,741930,Cash,Completed,Spring 2024
PAY002981,STU000666,2024-12-17,770469,Credit Card,Completed,Spring 2025
PAY002982,STU000667,2025-02-19,1225761,Bank Transfer,Failed,Spring 2025
PAY002983,STU000667,2024-05-01,1273393,Bank Transfer,Completed,Spring 2025
PAY002984,STU000668,2025-04-25,489985,Mobile Money,Failed,Fall 2023
PAY002985,STU000668,2024-06-17,514673,Mobile Money,Failed,Spring 2025
PAY002986,STU000668,2024-08-22,535445,Cash,Failed,Spring 2024
PAY002987,STU000668,2025-03-24,478108,Credit Card,Pending,Spring 2025
PAY002988,STU000668,2024-08-15,451825,Cash,Completed,Spring 2024
PAY002989,STU000669,2024-02-20,464774,Cash,Completed,Spring 2025
PAY002990,STU000670,2024-05-09,716740,Credit Card,Completed,Fall 2024
PAY002991,STU000671,2025-10-09,734336,Bank Transfer,Failed,Spring 2024
PAY002992,STU000671,2025-03-25,711140,Bank Transfer,Failed,Fall 2024
PAY002993,STU000671,2024-08-14,760532,Mobile Money,Completed,Fall 2024
PAY002994,STU000671,2025-02-05,708688,Bank Transfer,Completed,Spring 2025
PAY002995,STU000671,2023-12-13,777537,Cash,Completed,Spring 2024
PAY002996,STU000672,2024-11-03,981483,Bank Transfer,Completed,Spring 2025
PAY002997,STU000672,2024-02-27,990575,Bank Transfer,Failed,Spring 2024
PAY002998,STU000672,2025-06-24,1048389,Cash,Failed,Spring 2025
PAY002999,STU000673,2025-06-17,1297571,Credit Card,Pending,Spring 2025
PAY003000,STU000674,2025-05-21,748915,Bank Transfer,Pending,Fall 2024
PAY003001,STU000674,2025-06-24,724316,Cash,Completed,Fall 2024
PAY003002,STU000674,2023-12-09,784631,Mobile Money,Completed,Spring 2025
PAY003003,STU000674,2025-08-08,714140,Bank Transfer,Completed,Spring 2024
PAY003004,STU000675,2024-05-29,1256573,Bank Transfer,Failed,Spring 2025
PAY003005,STU000675,2025-04-12,1206587,Credit Card,Completed,Spring 2024
PAY003006,STU000675,2024-05-08,1252344,Credit Card,Failed,Spring 2024
PAY003007,STU000675,2025-09-22,1219850,Bank Transfer,Completed,Fall 2024
PAY003008,STU000675,2025-03-21,1251239,Credit Card,Failed,Spring 2024
PAY003009,STU000676,2025-05-01,1003643,Bank Transfer,Completed,Fall 2024
PAY003010,STU000676,2024-07-30,1012363,Cash,Completed,Fall 2023
PAY003011,STU000677,2025-03-14,1217899,Cash,Failed,Fall 2023
PAY003012,STU000677,2025-10-23,1260475,Mobile Money,Failed,Spring 2025
PAY003013,STU000678,2025-10-14,785766,Credit Card,Completed,Spring 2024
PAY003014,STU000678,2025-08-15,714307,Mobile Money,Failed,Spring 2025
PAY003015,STU000679,2025-09-02,1285863,Credit Card,Pending,Spring 2024
PAY003016,STU000680,2025-10-24,483277,Cash,Failed,Fall 2024
PAY003017,STU000680,2024-09-27,464663,Credit Card,Completed,Spring 2024
PAY003018,STU000680,2024-05-07,458965,Credit Card,Completed,Spring 2025
PAY003019,STU000681,2025-03-13,1003354,Bank Transfer,Completed,Spring 2024
PAY003020,STU000681,2025-01-14,988421,Mobile Money,Completed,Fall 2024
PAY003021,STU000681,2025-06-24,962169,Credit Card,Completed,Spring 2024
PAY003022,STU000681,2024-12-03,973735,Mobile Money,Failed,Fall 2024
PAY003023,STU000681,2025-08-26,968601,Bank Transfer,Failed,Fall 2024
PAY003024,STU000682,2024-07-21,1223631,Credit Card,Failed,Fall 2023
PAY003025,STU000682,2025-04-19,1288395,Mobile Money,Pending,Fall 2024
PAY003026,STU000682,2024-12-30,1212369,Mobile Money,Completed,Spring 2025
PAY003027,STU000682,2024-09-26,1210341,Credit Card,Failed,Fall 2024
PAY003028,STU000682,2024-04-27,1203159,Mobile Money,Pending,Fall 2024
PAY003029,STU000683,2025-07-27,1000104,Bank Transfer,Completed,Fall 2023
PAY003030,STU000683,2025-08-02,1025362,Bank Transfer,Pending,Fall 2023
PAY003031,STU000683,2025-05-28,1006343,Credit Card,Failed,Fall 2024
PAY003032,STU000683,2024-03-07,1020236,Credit Card,Pending,Spring 2025
PAY003033,STU000683,2024-04-28,1006093,Credit Card,Completed,Spring 2024
PAY003034,STU000683,2024-08-01,999724,Bank Transfer,Completed,Fall 2024
PAY003035,STU000684,2025-02-26,1203097,Mobile Money,Pending,Fall 2023
PAY003036,STU000684,2024-04-19,1214357,Bank Transfer,Pending,Fall 2024
PAY003037,STU000684,2024-02-23,1274351,Mobile Money,Completed,Spring 2025
PAY003038,STU000684,2025-01-15,1205716,Bank Transfer,Pending,Spring 2024
PAY003039,STU000684,2024-10-12,1279682,Mobile Money,Completed,Fall 2024
PAY003040,STU000685,2024-05-14,985260,Credit Card,Pending,Spring 2025
PAY003041,STU000685,2025-10-09,1016082,Mobile Money,Completed,Spring 2024
PAY003042,STU000685,2024-04-10,1019177,Credit Card,Pending,Fall 2024
PAY003043,STU000685,2024-09-02,974574,Mobile Money,Failed,Fall 2023
PAY003044,STU000686,2025-06-01,476122,Credit Card,Failed,Spring 2024
PAY003045,STU000686,2025-11-04,497091,Cash,Completed,Spring 2024
PAY003046,STU000686,2025-04-09,450259,Bank Transfer,Completed,Fall 2023
PAY003047,STU000687,2025-01-24,797488,Credit Card,Pending,Spring 2024
PAY003048,STU000687,2024-03-21,714579,Bank Transfer,Completed,Fall 2023
PAY003049,STU000687,2025-07-17,733046,Bank Transfer,Pending,Fall 2023
PAY003050,STU000687,2025-10-26,775975,Bank Transfer,Pending,Spring 2024
PAY003051,STU000687,2025-03-23,718201,Credit Card,Completed,Spring 2025
PAY003052,STU000687,2024-04-02,788244,Credit Card,Failed,Fall 2023
PAY003053,STU000687,2024-10-17,701167,Cash,Pending,Fall 2023
PAY003054,STU000688,2025-02-27,1250922,Mobile Money,Completed,Fall 2023
PAY003055,STU000688,2025-10-26,1278213,Cash,Failed,Spring 2024
PAY003056,STU000688,2025-03-08,1256958,Bank Transfer,Completed,Spring 2024
PAY003057,STU000688,2024-08-19,1210811,Bank Transfer,Failed,Fall 2023
PAY003058,STU000688,2024-12-28,1212119,Cash,Failed,Fall 2024
PAY003059,STU000688,2024-12-16,1265699,Mobile Money,Failed,Fall 2024
PAY003060,STU000688,2025-06-18,1202381,Mobile Money,Failed,Fall 2024
PAY003061,STU000689,2024-11-12,476667,Cash,Completed,Fall 2024
PAY003062,STU000690,2025-10-19,1258520,Cash,Pending,Fall 2024
PAY003063,STU000690,2025-02-01,1276284,Cash,Pending,Spring 2025
PAY003064,STU000690,2024-08-23,1219434,Bank Transfer,Completed,Fall 2023
PAY003065,STU000690,2024-05-04,1218081,Cash,Failed,Fall 2023
PAY003066,STU000690,2025-06-29,1292581,Bank Transfer,Failed,Spring 2024
PAY003067,STU000690,2025-06-30,1285539,Mobile Money,Failed,Spring 2025
PAY003068,STU000690,2024-03-18,1237877,Bank Transfer,Completed,Spring 2025
PAY003069,STU000691,2024-05-24,495436,Bank Transfer,Pending,Fall 2024
PAY003070,STU000691,2023-12-14,492567,Mobile Money,Pending,Spring 2024
PAY003071,STU000691,2024-11-16,533515,Mobile Money,Pending,Fall 2024
PAY003072,STU000692,2024-12-01,759563,Bank Transfer,Completed,Fall 2024
PAY003073,STU000692,2025-08-21,720902,Bank Transfer,Failed,Spring 2024
PAY003074,STU000692,2024-05-03,791910,Cash,Completed,Fall 2023
PAY003075,STU000693,2024-02-14,473159,Cash,Pending,Fall 2023
PAY003076,STU000693,2025-01-29,537236,Credit Card,Completed,Fall 2023
PAY003077,STU000693,2025-09-17,510902,Mobile Money,Completed,Fall 2023
PAY003078,STU000693,2025-02-21,505898,Credit Card,Completed,Fall 2023
PAY003079,STU000693,2025-08-23,466749,Mobile Money,Failed,Spring 2024
PAY003080,STU000693,2024-08-06,461359,Bank Transfer,Completed,Spring 2024
PAY003081,STU000693,2025-04-27,466666,Credit Card,Completed,Fall 2024
PAY003082,STU000694,2025-10-19,785834,Cash,Failed,Fall 2024
PAY003083,STU000694,2025-11-07,765242,Credit Card,Pending,Fall 2024
PAY003084,STU000695,2025-01-03,1000047,Bank Transfer,Pending,Spring 2024
PAY003085,STU000695,2025-06-24,1007646,Credit Card,Completed,Fall 2024
PAY003086,STU000695,2024-10-22,953296,Bank Transfer,Failed,Fall 2023
PAY003087,STU000695,2024-12-13,981011,Bank Transfer,Pending,Spring 2025
PAY003088,STU000696,2024-07-03,969516,Cash,Completed,Fall 2024
PAY003089,STU000696,2024-04-26,1005293,Bank Transfer,Pending,Spring 2025
PAY003090,STU000696,2024-05-20,972161,Mobile Money,Pending,Fall 2023
PAY003091,STU000696,2023-12-24,966543,Credit Card,Failed,Spring 2024
PAY003092,STU000697,2025-11-15,1266766,Credit Card,Pending,Spring 2025
PAY003093,STU000697,2024-11-24,1291591,Credit Card,Completed,Spring 2024
PAY003094,STU000697,2025-02-09,1210038,Credit Card,Pending,Spring 2025
PAY003095,STU000697,2024-06-14,1235332,Cash,Pending,Spring 2025
PAY003096,STU000697,2025-08-28,1286820,Mobile Money,Failed,Fall 2023
PAY003097,STU000697,2024-02-03,1227222,Cash,Completed,Fall 2023
PAY003098,STU000697,2024-09-22,1214267,Cash,Failed,Spring 2025
PAY003099,STU000698,2025-07-13,730840,Cash,Pending,Spring 2024
PAY003100,STU000698,2025-01-08,707031,Cash,Failed,Spring 2025
